"","INDEX","TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
"1870",8958,3.93111987423665,3.7,1.46,0.71,11.4,0.316,8,93,0.99428,3.23,4.18,10.5,"0","6","2"
"1871",8960,1.72142109732251,11.8,0.32,0.21,2.2,1.123,118,475,0.96779,3.17,1.36,9.4,"-1","7","NA"
"1872",8965,1.71344576651926,9.3,0.5,0.81,2.2,0.057,5,136,1.0002,3.19,0.44,8.3,"0","10","1"
"1873",8966,4.74812401141744,2.9,0.26,0.39,30.8,0.364,64,200,0.99562,3.19,0.38,12.5,"1","7","2"
"1874",8967,2.32851616781849,0.3,0.43,0.99,4.5,0.005,41,86,1.04293,3.78,0.99,10.2,"-1","8","1"
"1875",8969,2.93306221824528,6.4,0.46,0.79,19.7,0.047,51,138,0.998275,3.39,1.09,10.5,"-1","7","2"
"1876",8980,4.06330276267868,3.4,0.25,1.61,13.1,0.59,312,200,1.08608,3.04,0.46,8.9,"0","8","3"
"1877",8984,4.05817526924835,14.8,0.12,0.65,7.1,0.001,6,124,0.9888,4.08,0.41,7.4,"0","9","3"
"1878",8985,2.96316161098115,2.3,0.31,0.85,13.2,0.383,267,406,0.96434,2.98,0.65,6.1,"0","8","1"
"1879",8988,2.88514881401382,14.3,0.9,0.37,77.5,0.112,12,89,1.02538,4.66,0.79,5.3,"0","7","1"
"1880",8989,4.78497363763315,6.1,0.22,0.28,16.55,0.153,54,135,1.00226,3.2,0.38,12.9,"1","7","2"
"1881",8995,1.39971469544361,6.9,0.28,0.74,1,0.621,18,204,0.992,1.94,0.32,10.2,"0","8","NA"
"1882",9004,2.37119988331211,20,0.31,1.32,46.9,0.359,28,137,0.98089,2.96,1.26,11,"1","9","1"
"1883",9010,1.49896634918424,9.9,0.87,0.24,2.3,0.481,6,14,0.96571,3.34,2.18,14,"0","10","1"
"1884",9012,1.14479378243804,2,1.74,1.87,1.6,0.409,161,147,0.99592,2.77,0.14,8.1,"0","8","NA"
"1885",9018,3.77573845636595,2.8,0.2,0.31,6.85,0.577,160,56,1.038,3.05,0.59,10.4,"0","8","2"
"1886",9036,0.821425836582257,8.8,0.48,1.92,3.3,0.092,26,171,0.9982,3.31,0.14,16.1,"-2","10","NA"
"1887",9037,2.10991947180408,8.3,0.88,2.93,24.5,0.033,37,57,0.95699,3.16,0.51,11,"-1","9","1"
"1888",9040,1.32512162468448,5.8,0.28,0.3,30.3,0.286,31,114,0.98636,4.27,0.86,12.5,"1","6","NA"
"1889",9041,5.41705760173288,6.5,0.93,1.16,4.1,0.427,20,134,0.95719,3.18,0.86,9,"2","7","2"
"1890",9044,5.90619415257108,13.4,0.3,0.33,2.7,0.044,34,108,1.01369,3.86,0.18,16.4,"1","8","4"
"1891",9045,3.08944888835521,11.9,0.46,0.34,1.6,0.345,61,270,0.94198,3.34,0.44,8.5,"0","7","1"
"1892",9047,2.23394790717827,8.1,1.47,0.79,21.6,0.225,114,205,1.07729,3.36,0.88,11,"0","9","1"
"1893",9049,1.87313004720563,6.6,0.5,0.04,2.1,0.286,6,560,0.9955,3.39,0.64,9.4,"0","7","NA"
"1894",9061,1.61358769339813,2.2,1.25,1.28,38.4,0.44,171,409,0.99168,2.62,1.14,8.2,"0","7","NA"
"1895",9062,2.89115081241788,7.3,0.25,0.38,25.3,0.394,38,212,1.02761,3.4,1.57,9.6,"0","8","1"
"1896",9076,3.85998540115237,7.4,0.29,0.4,30.6,0.327,201,352,0.9932,2.57,0.76,12.3,"0","8","2"
"1897",9079,2.45422539655488,2.7,0.9,0.88,27.1,0.52,26,28,0.98647,3.13,0.92,10.6,"-1","6","1"
"1898",9081,4.17080089159185,6.5,0.705,1.15,11.1,0.041,88,126,0.99494,2.97,0.17,20.3,"0","7","2"
"1899",9082,4.37528984940767,11.2,2.48,0.41,28.5,0.47,44,139,0.9956,3.09,0.37,5.5,"1","7","2"
"1900",9089,0.585958115983272,4,0.25,0.7,31.5,0.004,165,188,1.03785,3.13,0.22,4.7,"-1","10","NA"
"1901",9092,2.88368014613873,7.5,0.19,1.23,7.1,0.056,50,110,1.00316,3.06,0.71,9.9,"-1","8","2"
"1902",9094,1.2210497319711,6.5,0.28,0.26,37.6,0.254,44,139,1.01808,3.32,0.85,10.2,"1","7","NA"
"1903",9115,1.36687252748855,7.1,0.34,1.02,115,0.082,31,68,0.99694,3.45,3.46,6.8,"0","8","NA"
"1904",9117,4.19034038551227,8.2,3.32,0.21,57.7,0.593,100,131,0.9902,3.26,0.55,13,"0","7","3"
"1905",9118,3.03943086827829,6.1,1.04,1.33,2.5,0.186,131,218.5,0.9935,3.46,0.94,13.9,"0","7","1"
"1906",9120,1.44639118743156,6.1,1.17,0.49,7.6,0.511,77,39,0.96665,4.08,0.47,8.9,"-1","7","NA"
"1907",9124,2.78458250265543,7.3,1.44,0.43,1.7,0.049,21,123,0.9905,3.19,0.42,9.4,"0","8","1"
"1908",9128,1.37976856288976,7.7,0.14,0.74,60,0.188,64,213,0.97139,3.18,2.05,9.2,"-2","8","NA"
"1909",9135,1.12266792616543,2.3,1.19,0.08,47.2,0.251,152,32,0.96779,4.36,1.06,15.8,"0","8","NA"
"1910",9136,2.89068784841581,23.8,0.35,0.44,6.5,0.056,31,6,1.00954,3.25,1.33,12.9,"0","8","1"
"1911",9138,4.14976747727875,5.8,1.59,0.34,9.7,0.035,26,453,0.99716,3.08,0.49,10.4,"0","8","3"
"1912",9157,4.06516888095315,6.7,0.21,0.36,91.85,0.02,59,221,1.02888,3.5,0.76,2.9,"0","7","3"
"1913",9176,1.48564595932221,9,0.15,0.3,5.3,0.765,10,127,0.9942,2.51,0.58,16.3,"0","7","NA"
"1914",9183,1.64385667606972,0.6,0.32,1.47,17.75,0.06,207,190,1.03215,1.68,1.16,3.5,"0","7","NA"
"1915",9187,3.07730876820865,9.2,0.37,1.15,7.6,0.08,54,184,0.99572,2.05,1.33,10.8,"0","7","1"
"1916",9188,1.61708716219796,7.5,0.18,0.99,24.8,0.543,24,400,0.97367,3.19,0.08,9.5,"-1","8","NA"
"1917",9190,4.73936865696935,6.5,0.29,0.05,3,0.273,70,93,0.9906,3.83,3.55,23.7,"0","7","3"
"1918",9197,4.08357027804388,15.6,0.3,0.5,1.1,0.036,174,153,0.94973,4.33,0.81,11.3,"0","6","2"
"1919",9200,3.20304043497041,7.3,0.19,0.27,13.9,0.057,45,155,0.94555,2.94,1.67,8.8,"-1","8","3"
"1920",9201,1.62556740321289,17.1,0.7,0.34,46.4,0.468,299,161,0.90042,3.32,0.62,6.9,"0","7","NA"
"1921",9203,1.52794330367172,0.5,0.23,0.97,1.3,0.112,14,98,0.99276,4.62,0.37,16.1,"0","7","NA"
"1922",9212,3.83286927810808,1.8,0.38,0.29,50.5,0.039,25,293,0.96596,3.25,0.59,9.3,"0","8","2"
"1923",9213,1.60724278992394,5.8,0.3,0.42,1.1,0.036,527,113,0.98871,3.3,0.46,18.7,"-1","7","NA"
"1924",9214,4.52873553101914,5.7,0.8,2.09,51.8,0.432,49,31,0.9394,3.26,0.25,13.1,"0","6","3"
"1925",9217,2.95019563995485,4.5,0.46,0.61,58.2,0.343,120,52,0.99869,3.11,1.81,9,"1","8","1"
"1926",9219,3.26176970590348,29.2,0.31,0.09,13.6,0.449,513,321,0.99459,3.73,0.18,0.4,"1","7","1"
"1927",9220,5.13610164275477,15.1,0.695,0.06,22.8,0.076,144,20,0.89547,2.17,0.54,6.6,"1","8","3"
"1928",9221,5.80252226172446,3.9,0.71,0.28,12.4,0.62,113,182,1.02018,3.16,0.51,14.8,"1","7","4"
"1929",9237,1.9053486923395,6.5,0.14,0.25,24.7,0.336,15,262,0.95255,1.96,0.43,4.7,"0","6","NA"
"1930",9240,4.61754990803288,16.5,0.24,0.34,21.4,0.316,3,312,1.00499,2.4,1.72,11.4,"1","8","2"
"1931",9241,2.13056913527126,2.9,0.77,0.33,10.2,0.048,194,141,0.95288,3.16,0.72,9.1,"-1","9","1"
"1932",9248,2.9253691907549,6.4,1.13,0.26,8.2,0.795,47,596,0.99465,3.17,0.5,15.4,"-1","7","2"
"1933",9253,6.73355618372717,2.3,0.2,0.85,58.5,0.344,32,22,0.97793,1.25,0.46,11.5,"2","8","4"
"1934",9259,4.50242635105874,7.2,1.19,0.94,75.05,0.038,71,130,1.0228,2.97,0.47,9,"1","8","2"
"1935",9267,0.965037132879399,17.6,1.995,0.27,65.05,0.463,92,70,0.98994,4.08,0.47,11.6,"1","6","NA"
"1936",9271,2.86269254841032,7.2,0.58,0.5,8.4,0.077,169,28,0.98495,4.01,0.87,9.4,"0","8","1"
"1937",9273,1.12484584706598,13.4,2.6,0.82,29.8,0.033,46,73,1.03177,2.34,0.34,7.3,"-1","8","NA"
"1938",9285,5.73285773040129,6.6,1.52,0.34,1.8,0.042,26,38,0.97936,3.19,1.88,10.7,"1","7","4"
"1939",9290,3.87697881575091,5.1,2.04,0.65,10.2,0.559,18,281,0.99132,4.13,0.87,11,"0","6","2"
"1940",9291,3.54940348713549,10.3,0.3,1.8,1.4,0.305,5,33,0.95662,3.95,0.39,11.6,"0","10","2"
"1941",9293,0.855463738585145,17.4,0.49,0.69,6.65,0.034,244,158,0.99344,2.77,0.48,11.2,"0","9","NA"
"1942",9294,3.64239986731273,1,0.52,0.39,28.2,0.266,241,461,0.99755,2.9,0.46,4.8,"0","8","2"
"1943",9301,2.96782303657273,10.6,0.17,0.28,1.2,0.046,135,574,0.91206,3.33,0.52,10.1,"-1","7","2"
"1944",9302,4.16548772328168,8.6,0.2,0.42,47.8,0.073,35,119,0.9925,2.98,0.49,11.6,"0","9","3"
"1945",9312,2.52170173982635,8,0.39,0.43,2.5,0.067,160,225,1.00826,3.38,1.56,11.9,"0","9","1"
"1946",9316,3.87832591571828,3,0.92,0.92,50.8,0.023,185,124,0.99362,3.03,0.53,10.15,"0","7","2"
"1947",9319,0.98780921065116,2.4,1.06,0.93,9.3,0.041,70,189,1.00788,3.57,0.49,8.6,"1","8","NA"
"1948",9328,5.04947517909068,8.6,0.48,0.5,14.5,0.361,97,170,0.9983,4.22,1.1,9.1,"1","8","3"
"1949",9331,4.04184783227102,9.3,0.775,0.43,28.4,0.045,24,56,0.9984,3.31,2.26,7.8,"1","10","2"
"1950",9338,0.578447869774563,21.8,0.59,1.05,3.5,0.094,9,186,1.02322,3.29,0.53,0.7,"-1","10","NA"
"1951",9350,3.02565583914165,12.1,1.16,0.25,7.8,0.05,13,68,0.94833,2.91,0.4,12.9,"0","7","1"
"1952",9356,3.80880335566082,16.1,1.26,0.58,33.8,0.218,325,273,0.9966,3.83,1.92,9.5,"0","7","2"
"1953",9359,2.02945245451952,10.8,0.65,0.1,2.9,0.378,17,263,1.0879,3.88,0.55,7.9,"-1","9","1"
"1954",9362,3.42399075165618,0.9,0.49,1.2,63.7,0.176,232,338,0.95317,3.24,0.68,9,"1","7","1"
"1955",9364,2.88199580691408,7.2,0.76,0.63,67.9,0.043,226,35,0.94627,3.09,1.93,8.6,"0","8","1"
"1956",9370,3.28200649761752,0.1,0.82,0.07,126.2,0.041,21,234,0.94818,3.14,1.46,3.1,"1","7","1"
"1957",9380,1.2971765982069,18.8,1.5,0.75,4.6,0.45,89,143,0.98559,4.06,1.95,10.6,"-1","8","NA"
"1958",9386,4.70690167781593,5.9,1.12,0.6,2,0.407,197,92,0.97146,3.39,0.6,8.3,"1","6","2"
"1959",9394,1.73885265356921,4.1,0.24,0.29,2,0.181,15,346,1.0402,3.23,2.99,5.9,"0","7","NA"
"1960",9407,3.99847889060796,3,0.26,0.28,74.4,0.028,13,107,0.96529,3.09,0.34,12.1,"0","7","2"
"1961",9411,2.75452594979709,7.2,2.03,0.63,11,0.295,529,262,0.9974,3.09,0.76,12.5,"0","8","1"
"1962",9422,3.63665281783863,1.2,0.42,0.21,35.9,0.236,8,62,0.997,3,0.58,2.8,"0","8","2"
"1963",9423,0.588334217325005,17.5,1.695,1.18,7.4,0.073,569,60,1.04261,4.18,0.98,15.2,"0","9","NA"
"1964",9429,1.5377815134613,7.4,0.42,0.44,10.6,0.312,151,415,0.99907,2.92,0.68,14.1,"0","8","NA"
"1965",9433,0.952189839333512,8.4,0.2,1,1.8,0.332,85,31,0.99416,3.36,0.45,13.7,"-1","9","NA"
"1966",9439,1.41742367276821,2.4,0.915,0,53.6,0.435,17,179,1.04083,3.68,0.73,11.4,"0","7","NA"
"1967",9451,4.2353801622731,7.1,0.16,0.67,15,0.045,49,155,0.97712,2.78,1.63,8.7,"0","8","3"
"1968",9452,3.33144376028577,8.8,1.19,1.1,1.9,0.069,36,372,0.99387,3.38,4.18,16.4,"1","7","1"
"1969",9453,1.80984902360389,7.8,0.24,0.29,48.5,0.037,274,480,0.9932,3.08,0.05,11.6,"-1","7","NA"
"1970",9460,5.18287302753331,5.7,1.68,0.62,7.5,0.038,240,123.5,0.98596,1.02,1.79,13.4,"1","8","3"
"1971",9465,5.48510407449882,4.3,0.34,0.38,70.1,0.126,49,940,0.99195,3.35,0.57,14.8,"2","8","2"
"1972",9470,4.383358293199,6.6,0.16,0.32,1.4,0.2,235,159,0.9906,3.24,0.64,12.4,"0","7","3"
"1973",9476,3.93781259396287,5.8,0.32,0.28,20.5,0.115,29,640,0.99864,2.06,0.36,13.55,"0","7","2"
"1974",9485,3.88066996271099,7.4,0.04,0.3,14.9,0.056,33,167,1.00794,2.14,2.03,11.6,"0","8","2"
"1975",9486,1.46575681822437,4.9,1.33,1.48,31.9,0.045,12,144,1.02162,4.69,0.82,12.9,"-1","7","NA"
"1976",9488,3.05246365662603,6.7,1.08,0.28,2.4,0.299,56,513,1.01516,3.26,0.39,11.5,"0","7","1"
"1977",9507,5.61525049341204,10.9,1.72,0.57,42.9,0.06,15,193,0.9924,2.97,0.72,9.3,"1","7","4"
"1978",9508,1.49042988328544,5.9,0.57,0.48,1.4,0.397,17,47,1.02589,3.35,0.35,9.1,"-1","7","NA"
"1979",9517,6.84656805216882,6,0.24,0.28,23.95,0.038,61,134,0.97612,3.3,1.2,11.2,"2","7","4"
"1980",9521,5.34491816746976,15.6,2.19,0.98,48.1,0.132,51,101,0.99544,2.76,0.58,10.4,"2","7","2"
"1981",9528,2.94750613155518,7,0.1,0.41,2.2,0.463,17,112,0.98988,2.79,0.52,11.4,"-1","7","2"
"1982",9532,3.07213468387349,6.4,0.32,0.51,35.5,0.175,53,140,0.97075,2.66,0.45,9.6,"0","7","1"
"1983",9536,2.80954426924485,0.3,1.43,0.95,10.4,0.379,47,194,0.99471,3.26,0.58,9.6,"-1","8","2"
"1984",9540,5.18195981558965,5.6,0.68,0.36,44.2,0.048,266,538,1.03395,2.27,1.69,9.4,"1","6","3"
"1985",9542,4.63001388191894,6.4,0.28,0.56,17.1,0.577,45,106,0.99354,4.26,0.37,9.2,"1","7","2"
"1986",9546,3.49170577205412,15.4,0.59,0.33,12.3,0.393,31,282,0.96725,3.36,0.4,22,"-1","7","3"
"1987",9548,4.30007749956331,2.9,1.15,0.34,2.7,0.064,83,240,0.9924,3.63,2.08,11.5,"0","7","3"
"1988",9549,5.77798233802442,15,1.535,0.38,55.3,1.128,83.5,63,0.9932,3.42,0.36,12.4,"1","6","4"
"1989",9554,4.99797400486253,8.7,0.21,0.31,8.6,0.046,40,81,0.9913,2.24,0.65,16.4,"0","7","4"
"1990",9555,4.61708808855549,7.2,0.23,0.28,18.2,0.055,35,205,0.9748,3.12,0.6,9,"1","8","2"
"1991",9558,1.33650153656931,2.6,0.715,3,45.5,0.712,13,43,0.96396,2.78,0.9,11.8,"-1","8","NA"
"1992",9573,1.3827969035751,6,1.46,0,1.4,0.057,4,119,0.99448,3.36,0.45,9.1,"0","7","NA"
"1993",9575,4.87573421020746,1.3,0.305,1.83,1.2,0.059,7,11,1.0345,4.99,0.52,16.6,"0","8","4"
"1994",9584,2.9022279490837,3.7,0.47,0.29,14.8,0.024,106,142,1.0196,3.12,0.48,12,"-1","8","2"
"1995",9586,4.03081335566852,18.5,0.38,1.04,9.25,0.038,216,103,0.89121,3.44,0.41,10.7,"0","7","2"
"1996",9588,5.49816900495898,5.7,0.09,0.28,2.2,0.019,448,168,1.03345,2.72,0.35,15.1,"1","6","3"
"1997",9591,1.27736482348725,1.1,1.64,0.98,22.95,0.496,141,123,0.9913,3.15,0.8,12.7,"0","7","NA"
"1998",9592,4.2122287239504,13.7,0.93,0.15,1.7,0.188,98,212,1.0428,3.37,0.44,10.3,"0","7","3"
"1999",9597,6.248446672375,1.1,0.23,0.09,6.2,0.27,31,278,0.97235,3.19,0.42,9.9,"2","6","3"
"2000",9600,4.22784597594897,7.5,0.97,0.3,4.6,1.123,145,61,1.02218,3.15,0.38,14.6,"0","8","3"
"2001",9603,3.70744659259746,8.1,1.12,0.4,6.3,0.047,191,139,0.99573,3.18,0.53,6.6,"0","8","2"
"2002",9605,2.56719455658324,5.3,0.21,0.36,17.3,0.049,16,113,0.96282,3.64,1.4,16.6,"-1","7","1"
"2003",9614,1.2709305480368,7.2,1.54,0.14,11.2,0.05,60,245,0.9945,3.46,1.53,10.2,"0","8","NA"
"2004",9616,4.59983051108528,3,1.2,0.35,56.2,0.434,142,165,0.9932,3.04,1.2,8.6,"1","10","3"
"2005",9622,3.86205527299791,7,0.28,0.28,1.4,0.498,145,83,0.97105,2.87,0.58,11.1,"0","8","2"
"2006",9624,4.19225271443543,8.5,0.25,0.54,2.8,0.032,45,171,0.9955,3.06,0.44,12.8,"0","9","3"
"2007",9629,1.14279779983443,5.7,2.31,0.08,1.5,0.172,7,19,0.994,3.5,0.48,9.8,"0","7","NA"
"2008",9633,4.07067962369198,6.8,0.75,0.25,7.95,0.042,368,11,1.00661,3.44,0.61,13.4,"0","6","2"
"2009",9640,4.13988824426036,5.3,0.97,0.72,56.7,0.03,35,115,0.98674,2.93,0.42,11.8,"0","9","3"
"2010",9644,1.74904221220376,33.5,0.61,0.24,2.4,1.165,6,359,0.89706,3.09,0.57,9.4,"-1","10","1"
"2011",9645,1.10505538979561,6.8,2.95,0,1.8,0.066,11,371,0.9976,3.62,0.68,12.5,"0","8","NA"
"2012",9646,2.8725916443516,6.9,1.13,0.54,53,0.039,8,143,0.96007,0.86,2.16,9.8,"0","8","1"
"2013",9648,3.07755944103755,6.6,0.96,0.46,9.5,0.056,231,482,0.9968,3.5,0.6,9.9,"0","7","1"
"2014",9649,0.533263467161947,3.5,0.67,1.1,15.8,0.297,174,139,0.99788,3.21,1.02,4.3,"-1","10","NA"
"2015",9660,3.94695729685594,7.5,0.23,0.21,3.8,0.409,21,178,1.04064,4.26,0.57,11,"0","6","2"
"2016",9664,3.98075501510152,15.9,0.87,1.38,2.1,0.534,5,341,0.998,2.99,0.5,7.2,"1","10","2"
"2017",9675,1.10139411018095,7,0.45,0.52,19.8,0.516,12,325,0.9976,3.07,0.43,13.9,"1","8","NA"
"2018",9679,3.18650036865072,6.8,0.41,1.52,2.4,0.046,27,132,0.99101,4.53,0.73,11.3,"0","6","1"
"2019",9680,3.15478848471403,6,2.47,0.44,0.9,0.038,115,72,0.99066,3.23,1.19,24.3,"-1","7","2"
"2020",9682,1.29527141808289,7.1,0.62,0.06,29,0.307,38,208,1.01794,3.32,0.85,16.5,"0","8","NA"
"2021",9697,2.96589616406508,6.4,0.11,0.44,21.7,0.29,52,103,0.95561,2.08,0.48,0.7,"0","7","1"
"2022",9701,3.25243393045753,9.3,0.16,0.25,2.2,0.172,24,482,0.9932,3.27,0.39,12.2,"-1","7","3"
"2023",9704,2.86722771489697,0.7,0.64,0,110.4,0.604,18,23,1.01225,3.32,0.6,11.7,"-1","8","2"
"2024",9705,0.93742413049063,6.2,1.67,0.45,10.4,0.063,22,27,0.99711,3.14,0.56,9.8,"1","7","NA"
"2025",9707,4.08372621451075,18.4,0.2,0.3,1.7,0.192,29,167,0.97779,3.05,1.36,8.8,"0","9","3"
"2026",9714,1.20165019912976,6.6,0.8,0.03,91.1,0.079,104,207,0.9963,3.89,0.5,12.2,"1","7","NA"
"2027",9718,2.30042575895977,8.3,1.24,1.52,31.7,0.033,157,57,0.99109,3.42,0.51,9.2,"0","9","1"
"2028",9722,5.21402871916588,6.2,0.36,1.22,3.2,0.471,221,141,0.9559,1.9,0.36,9.9,"1","7","3"
"2029",9739,3.03150404353724,2.8,1.2,0.9,46.9,0.132,184,131,0.9936,3.85,0.64,17.6,"0","7","1"
"2030",9747,5.73736080248534,4.9,1.62,1.65,122.7,0.28,93,158,0.98942,5.28,0.38,12.6,"1","7","4"
"2031",9751,1.70825863145904,5.9,0.37,0.14,35.3,0.339,34,185,0.9944,3.17,0.63,18.6,"-1","6","NA"
"2032",9757,2.14693017735659,8.1,0.82,0.27,4.3,0.03,43,279,0.99212,3.16,0.25,11.2,"-1","9","1"
"2033",9759,3.32707945604048,1.7,1.22,0.15,41,0.266,29,478,0.97023,3.29,0.77,13.4,"-1","6","3"
"2034",9760,4.10164901270338,6.3,1.11,1.3,3.5,0.526,23,109,1.04052,2.96,0.54,7.4,"0","7","3"
"2035",9764,2.69253189296693,7.6,1.64,0.36,4.5,0.563,504,50,1.03816,3.09,0.47,5.6,"-1","8","2"
"2036",9776,1.70286052060461,10,0.22,0.43,61.6,0.252,60,503,0.95799,4.33,0.65,13.7,"0","8","NA"
"2037",9778,3.12835204465901,5,0.18,1.14,10.1,0.048,155,339,0.9956,3.77,1.07,10,"0","7","1"
"2038",9786,0.92405657953006,12.8,0.635,0.03,45.6,0.342,248,76,1.0405,3.31,0.57,8.1,"-1","9","NA"
"2039",9803,3.54425910609707,7.5,1.68,1.67,52.9,0.077,11,35,1.00416,3.36,1.75,1.3,"0","8","2"
"2040",9804,4.84693503072398,9.1,0.14,0.35,15.9,0.383,161,183,1.02526,4.17,0.35,16.4,"1","7","2"
"2041",9815,5.26700601649021,0.4,0.2,0.07,2.5,0.237,15,25,0.99572,2.32,1.15,13.5,"1","8","3"
"2042",9824,1.63799525397041,11.2,0.01,0.3,1.8,0.624,16,184,0.92864,4.3,0.82,10.1,"-2","8","1"
"2043",9825,0.333785369504136,10.4,0.34,0.58,55.6,0.174,6,16,0.997,4.46,0.7,14.5,"0","10","NA"
"2044",9826,3.21218334350607,16.3,0.405,0.15,1.45,0.453,137,387,0.99125,3.52,0.42,11.6,"0","6","1"
"2045",9827,3.95660679596833,7,0.18,0.26,1.4,0.044,304,89,0.9728,2.71,0.48,10.7,"0","7","2"
"2046",9833,3.71176928352706,6.7,3.26,0.31,9.9,0.04,10,453,0.94521,2.33,1.46,7.9,"0","7","2"
"2047",9835,0.735930778123226,8.2,2.49,0.64,38.2,0.043,22,47,0.99873,2.23,1.55,8.8,"-1","9","NA"
"2048",9860,3.92555310987105,17.3,0.34,0.32,3.8,0.044,278,116,1.02062,3.39,0.44,11.8,"0","7","2"
"2049",9865,2.78670367528606,7.2,1.54,1.53,6.7,0.397,120,138,0.9939,3.2,1.24,15.4,"1","8","1"
"2050",9871,3.07659727504748,6.6,2.49,1.52,18.15,0.042,437,221,1.03375,2.62,2.13,8.7,"-1","7","3"
"2051",9874,1.46368376568674,9.9,0.88,0.02,1.5,0.8,38,157,1.01871,3.3,1.15,14.2,"-1","7","NA"
"2052",9880,2.12006409951516,18.6,1.38,1.09,57.2,0.072,95,108,0.9928,3.13,1.15,11.5,"1","9","1"
"2053",9882,1.35459231215287,7.5,1.21,0.24,8.1,0.053,8,133,1.01351,3.14,0.5,7.7,"-1","8","NA"
"2054",9885,3.14622318840225,5.8,0.28,0.29,23.6,0.026,31,114,1.01716,2.79,0.6,9.7,"0","6","1"
"2055",9888,4.44940688024056,14.1,0.125,0.1,20.3,0.04,57,172,1.0354,3.22,0.54,3.2,"1","7","2"
"2056",9892,1.56288097690954,6.3,0.17,0.23,59.5,0.045,20,147,0.98765,3.08,0.92,1.1,"-2","7","1"
"2057",9893,5.16840238867079,3.3,0.47,0.38,6.4,0.581,118,66,0.98568,3.29,0.52,10,"1","7","3"
"2058",9896,1.46567051076282,7.1,1.8,0.39,13.7,0.144,151,477,0.99755,2.9,0.46,8.5,"-1","8","NA"
"2059",9902,3.23053833125198,4.1,1.52,1.29,2,0.05,23,363,0.99204,3.73,0.37,10.4,"1","7","1"
"2060",9906,3.97402799530132,6.4,0.53,1.06,11.3,0.034,460,90,0.98862,2.9,1.14,12.6,"0","7","2"
"2061",9910,4.94870591497279,7.8,0.23,0.32,10.7,0.425,26,183,0.95537,2.93,1.09,9.1,"1","9","3"
"2062",9914,1.50317563415091,18.2,0.405,0.92,1.9,0.036,536,324,0.99167,2.28,0.91,14,"1","6","NA"
"2063",9918,1.2535268728067,6,0.36,0.04,32.4,0.624,189,203,0.98804,0.74,0.62,9.8,"1","7","NA"
"2064",9920,1.33253908370326,6.6,0.78,0.5,34.5,0.645,183,70,0.94576,3.25,0.48,18.5,"-1","8","NA"
"2065",9926,4.72402419810298,4.9,0.23,1.52,9.5,0.391,3,8,0.9981,3.08,0.7,10.7,"2","10","2"
"2066",9931,6.06451789678428,9.7,0.1,0.37,57,0.593,238,202,0.99086,3.19,1.42,12.4,"2","8","3"
"2067",9935,3.9976253090994,5.2,0.08,0.01,59.2,0.441,18,30,0.99026,3.2,2.29,13.7,"0","7","2"
"2068",9945,4.76721037772826,7.9,0.87,0.65,145.4,0.072,44,200,1.02073,3.03,1.85,16.9,"1","8","2"
"2069",9953,1.31748544930153,6.3,0.51,0.74,2.3,0.216,29,225,0.95175,3.17,0.75,11,"1","7","NA"
"2070",9957,3.06352141546303,0.7,0.57,0.21,1.5,0.23,255,785,0.98424,3.16,0.54,9.8,"0","8","1"
"2071",9963,4.55342821837099,17.6,0.35,0.28,5.2,0.161,26,155,0.97668,1.99,0.58,7.5,"1","8","2"
"2072",9972,4.73732367217549,7.2,1.03,1.67,1.8,0.567,218,70,0.95391,3.42,0.59,15,"1","8","2"
"2073",9976,4.36470590524791,12.2,0.97,0,6.5,0.51,145,315,0.9939,4.43,2.33,11.6,"0","6","3"
"2074",9979,2.95460498477988,7.7,0.39,0.04,3.3,0.037,29,224,1.00694,3.83,0.12,11,"0","8","1"
"2075",9980,1.53627894358555,8.2,1.47,0.43,8,0.026,18,385,0.98845,3.22,0.79,17.2,"0","7","NA"
"2076",9982,1.31602906138094,1,0.17,0.32,1.6,0.047,256,450,0.9948,3.24,0.76,13.8,"1","8","NA"
"2077",9991,3.84450335181161,4,1.26,0.4,44.7,0.066,9,62,0.93792,2.93,0.23,9.7,"0","8","2"
"2078",10000,5.25595651814784,6.9,0.34,1.51,11.7,0.034,12,391,0.9924,2.99,1.68,6.6,"2","8","2"
"2079",10003,3.7775455015108,16.2,1.35,0.37,13.1,0.441,21,264,0.994,3.58,0.58,11.4,"0","8","2"
"2080",10005,2.36217084212099,7,0.27,1.92,24.4,0.534,45,170,1.0171,3,0.45,12.6,"-1","8","1"
"2081",10014,3.49081296703339,8,0.99,1.51,9.2,0.044,53,537,0.97993,3.25,0.56,3.6,"0","9","2"
"2082",10032,3.33351966446576,5.8,0.45,1.5,53.5,0.094,161,118,0.94848,2.99,0.29,11,"1","7","1"
"2083",10034,3.00599440070521,2.2,0.35,0.34,4.9,0.121,9,297,0.99253,3.32,1.99,3.8,"0","7","1"
"2084",10041,2.41126623926046,11.9,0.81,0.58,79.9,0.044,235,286,0.9978,2.99,0.51,9,"-1","7","1"
"2085",10042,4.24009180292613,5,0.62,0.81,1.7,0.146,276,46,0.96818,4.4,1.35,18,"0","6","2"
"2086",10044,5.1912846769341,6.6,0.21,0.95,1.1,0.135,197,144,0.99172,3.39,0.39,9.3,"1","7","3"
